LATDD83,LONGDD83,Month,Day,FIREYEAR,OWNERAGENCY,PROTECTIONAGENCY,PERIMEXISTS_N,PERIMEXISTS_Y,FIRERPTQC_no,FIRERPTQC_yes,STATCAUSE,TOTALACRES,sizeclass,cluster,cluster_label
37.06389,-121.555,8,26,2004,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
39.0837,-121.00032,1,13,2013,9,9,True,False,True,False,12,0.25,A,4,Urban Wildfires
41.0499,-123.6845,8,12,2000,0,0,True,False,True,False,0,0.2,A,3,Remote Small Fires
45.29222,-117.7013,7,9,2006,12,12,True,False,False,True,6,2.5,B,1,Remote Small Fires
40.47,-123.54667,9,9,1993,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.335,-122.30194,8,27,2004,12,12,True,False,True,False,1,0.2,A,0,Remote Small Fires
32.72306,-116.77806,9,13,1996,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
39.98667,-120.13667,8,31,1992,12,12,True,False,True,False,6,8.5,B,0,Remote Small Fires
32.43639,-110.78833,5,28,2018,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
32.9459,-116.83246,8,17,2010,9,9,True,False,True,False,3,2.7,B,0,High-Risk Large Fires
34.54333,-119.80083,6,9,2001,12,12,True,False,True,False,12,0.2,A,4,Urban Wildfires
34.41316,-117.59259,5,25,2009,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
32.17263,-104.64218,7,1,1994,12,12,True,False,True,False,6,600.0,E,0,High-Risk Large Fires
35.96695,-106.51511,8,24,2007,8,8,True,False,True,False,6,0.1,A,4,High-Risk Large Fires
41.6623,-121.92345,7,15,2018,12,12,True,False,False,True,6,0.01,A,1,Remote Small Fires
35.98274,-112.24989,7,12,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
45.33426,-103.14501,4,10,2021,10,4,True,False,True,False,4,75.0,C,4,Remote Small Fires
38.12256,-120.85255,11,3,2012,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
39.94243,-122.18462,5,28,2013,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
34.98722,-111.5433,7,6,2007,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
35.25643,-107.64811,7,12,2005,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
42.03239,-120.2527,7,15,2018,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
34.56072,-111.95098,7,20,1989,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.94323,-122.49138,7,7,2004,1,1,True,False,True,False,4,8.0,B,3,High-Risk Large Fires
38.59331,-105.94006,7,11,2016,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
33.86783,-109.10308,7,30,2023,12,12,True,False,False,True,9,0.1,A,1,High-Risk Large Fires
44.32833,-120.11167,7,17,1997,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
44.99041,-118.35967,8,11,1986,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
38.65954,-120.96897,9,27,2006,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
39.69167,-120.82333,8,17,1993,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.92835,-111.58901,7,25,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.71389,-108.37472,4,8,2017,12,12,True,False,False,True,1,1.86,B,1,High-Risk Large Fires
33.93333,-82.13333,8,10,2001,12,12,True,False,False,True,6,5.0,B,1,Frequent Small Fires
42.39639,-111.59444,7,22,2013,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
35.69694,-120.72,7,21,1997,9,9,True,False,True,False,4,2.0,B,0,High-Risk Large Fires
30.04416,-84.69583,8,13,2011,12,12,True,False,False,True,6,1.2,B,1,Frequent Small Fires
33.96806,-117.60111,9,3,1997,9,9,True,False,True,False,4,0.5,B,0,High-Risk Large Fires
36.91806,-121.81306,11,2,2009,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
38.30172,-120.6961,9,5,2002,9,9,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
48.4,-115.43333,10,6,1991,12,12,True,False,True,False,10,0.1,A,0,Remote Small Fires
37.43255,-104.9388,8,1,2023,1,1,True,False,False,True,6,0.1,A,3,High-Risk Large Fires
40.367,-123.0268,8,4,2022,12,12,True,False,False,True,12,1.0,B,1,Urban Wildfires
43.37318,-122.23781,7,24,1994,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
41.71725,-122.68122,10,11,2015,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
35.09808,-111.36541,7,25,2002,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.985,-120.08556,6,24,2001,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
44.05095,-121.38448,6,3,2005,12,12,True,False,True,False,0,0.1,A,0,Remote Small Fires
43.58378,-85.74001,4,8,2017,9,9,True,False,True,False,3,0.5,B,0,Frequent Small Fires
37.10611,-121.92111,4,1,2002,9,9,True,False,True,False,12,0.7,B,4,Urban Wildfires
38.42,-120.705,3,21,2008,9,9,True,False,True,False,3,0.3,B,0,High-Risk Large Fires
37.07611,-120.21111,5,21,2009,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
44.56845,-121.73868,6,21,2003,12,12,True,False,True,False,0,0.3,B,0,Remote Small Fires
33.517,-85.75,3,6,1994,12,12,False,True,True,False,0,88.0,C,2,Frequent Small Fires
34.22667,-116.74306,6,17,2001,12,12,True,False,True,False,1,30.0,C,0,High-Risk Large Fires
42.27265,-120.47555,7,21,1991,9,9,True,False,True,False,6,0.2,A,0,Remote Small Fires
36.93389,-121.26306,7,2,1999,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.56,-110.33,6,28,2004,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
33.69,-117.625,9,2,1997,9,9,True,False,True,False,4,600.0,E,0,High-Risk Large Fires
34.58333,-118.85,5,4,2015,12,12,True,False,True,False,12,4.21,B,4,Urban Wildfires
43.94519,-86.08957,5,7,2018,9,9,True,False,True,False,12,0.1,A,4,Frequent Small Fires
46.79446,-114.3708,8,21,2022,10,10,True,False,False,True,9,0.3,B,1,Remote Small Fires
35.83389,-118.36833,9,4,2003,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.89167,-122.84611,6,1,2007,9,9,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.96033,-106.35752,6,23,2002,12,12,True,False,True,False,6,1.5,B,0,High-Risk Large Fires
39.555,-123.42111,7,21,2008,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
33.004,-87.283,11,14,1999,12,12,False,True,True,False,12,5.0,B,2,Frequent Small Fires
40.39389,-123.97806,9,3,2003,9,9,True,False,True,False,6,1.0,B,0,Remote Small Fires
39.61923,-121.62808,6,10,2013,9,9,True,False,True,False,6,0.1,A,4,Remote Small Fires
36.50889,-119.29611,6,22,2000,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
33.95889,-117.065,7,27,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
34.061,-87.361,3,23,2007,9,10,False,True,True,False,0,1.7,B,2,Frequent Small Fires
34.98335,-111.50071,5,13,1993,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.54688,-112.33546,9,21,1996,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
48.355,-114.52083,8,9,2011,12,12,True,False,True,False,6,0.01,A,0,Remote Small Fires
35.03361,-111.5205,7,24,2007,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.97778,-122.86944,7,9,2001,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.3925,-106.53361,8,24,2010,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.72466,-112.5949,5,4,2021,1,0,True,False,True,False,4,0.1,A,3,High-Risk Large Fires
37.58859,-113.62024,8,15,2004,9,10,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
35.48001,-111.78071,7,9,1989,12,12,True,False,True,False,6,0.2,A,0,High-Risk Large Fires
46.51917,-114.74056,8,9,2016,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.5317,-111.419,7,23,1989,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
43.59583,-114.41583,9,26,2006,12,12,True,False,False,True,1,0.5,B,1,Remote Small Fires
46.3865,-121.52786,7,26,1994,12,12,True,False,True,False,12,0.25,A,4,Remote Small Fires
42.62197,-121.07282,8,25,1987,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.125,-106.38333,7,10,1997,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.9,-119.95139,7,6,2003,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
44.29193,-118.71769,9,14,2011,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
36.70944,-91.2175,5,10,2005,9,9,False,True,True,False,0,1.0,B,2,Frequent Small Fires
36.975,-120.06389,5,19,1999,9,9,True,False,True,False,4,6.0,B,0,High-Risk Large Fires
41.49056,-121.63083,8,7,2013,12,12,True,False,True,False,6,0.25,A,0,Remote Small Fires
40.495,-122.51389,8,24,1993,1,1,True,False,True,False,0,3.0,B,3,Remote Small Fires
34.81669,-111.61731,8,19,1992,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.96111,-121.55111,7,8,2010,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
38.01388,-121.99768,6,19,2011,9,9,True,False,True,False,12,0.5,B,4,Urban Wildfires
41.33333,-121.765,9,28,1994,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
43.86,-119.195,6,28,1987,1,1,True,False,False,True,6,0.1,A,3,Remote Small Fires
33.89611,-117.63611,12,11,1999,9,9,True,False,True,False,0,12.0,C,0,High-Risk Large Fires
40.36806,-122.33889,8,18,1999,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
33.79505,-108.79222,7,30,1994,12,12,True,False,True,False,6,12.0,C,0,High-Risk Large Fires
41.47747,-122.57507,9,13,2010,9,9,True,False,True,False,12,1.74,B,4,Urban Wildfires
37.07611,-120.28389,6,21,2003,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
41.0665,-123.6678,7,5,1998,0,0,True,False,True,False,1,0.1,A,3,Remote Small Fires
33.85917,-111.68972,5,24,2019,12,12,True,False,False,True,8,0.1,A,1,High-Risk Large Fires
37.00306,-119.87194,7,15,2009,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
34.45528,-110.9972,7,15,2013,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.925,-117.23389,8,17,1993,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.18889,-116.77889,11,2,1996,0,0,True,False,True,False,12,0.5,B,3,Urban Wildfires
39.28501,-120.21778,10,27,2018,12,12,True,False,False,True,11,0.1,A,1,Urban Wildfires
36.61525,-119.54432,4,28,2012,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.28053,-120.45164,7,27,2015,9,9,True,False,True,False,11,1.96,B,4,Urban Wildfires
38.44694,-120.56611,8,5,1992,1,1,True,False,True,False,12,0.1,A,3,Urban Wildfires
41.93491,-123.20013,8,10,2017,12,12,True,False,False,True,6,0.25,A,1,Remote Small Fires
33.59,-117.26694,7,22,2003,9,9,True,False,True,False,3,0.5,B,0,High-Risk Large Fires
39.23389,-123.74194,10,9,1994,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.53336,-111.7173,4,14,1989,12,12,True,False,True,False,1,0.5,B,0,High-Risk Large Fires
36.05889,-118.97194,7,4,1996,9,9,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
39.45806,-121.51889,10,1,2006,9,9,True,False,True,False,4,0.3,B,0,Remote Small Fires
39.30478,-112.2088,8,21,2018,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
32.57402,-116.6572,10,7,2011,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
39.36798,-121.70397,9,6,2013,9,9,True,False,True,False,3,0.1,A,0,Remote Small Fires
35.55,-120.47194,5,10,2002,9,9,True,False,True,False,4,150.0,D,0,High-Risk Large Fires
35.65944,-118.47611,7,2,2007,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.65444,-93.59833,5,10,2012,12,12,False,True,True,False,6,1.5,B,2,Frequent Small Fires
47.05091,-94.35051,4,9,2017,9,9,True,False,True,False,3,0.1,A,0,Frequent Small Fires
46.86744,-113.6324,8,28,2022,9,10,True,False,False,True,0,0.1,A,1,Remote Small Fires
36.88306,-121.56194,5,18,2008,9,9,True,False,True,False,12,20.0,C,4,Urban Wildfires
45.41778,-121.79528,10,6,2012,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
40.17774,-111.18843,7,16,2000,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.62856,-90.99538,4,10,2022,12,12,True,False,True,False,12,49.65,C,4,Frequent Small Fires
32.90389,-116.50694,5,28,2000,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
36.99694,-91.42,4,4,1992,12,12,True,False,True,False,3,7.0,B,0,Frequent Small Fires
35.15166,-112.45019,1,23,2014,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
36.85255,-112.22526,8,3,2000,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.83361,-106.55,6,16,2013,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
40.73,-124.20611,4,15,1997,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.904,-120.8378,11,12,2013,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
36.97149,-119.65059,4,30,2011,9,9,True,False,True,False,0,4.0,B,0,High-Risk Large Fires
37.00389,-120.08306,6,15,2006,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
31.82676,-109.35896,4,20,1994,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
39.0025,-120.1625,6,16,2007,12,12,True,False,True,False,1,0.5,B,0,High-Risk Large Fires
32.08333,-92.86667,10,20,1991,12,12,True,False,False,True,4,1.0,B,1,Frequent Small Fires
43.78963,-121.397,7,5,2018,12,12,True,False,False,True,11,0.5,B,1,Urban Wildfires
45.79,-104.50167,12,12,1997,1,1,True,False,True,False,1,5.0,B,3,Remote Small Fires
44.01373,-121.43837,8,17,2006,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
33.94,-116.88611,7,7,2001,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
37.06194,-120.60806,7,2,1999,9,9,True,False,True,False,3,0.2,A,0,High-Risk Large Fires
38.18528,-119.3175,6,25,2009,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
39.1275,-120.74944,8,10,2011,12,12,True,False,True,False,1,0.25,A,0,High-Risk Large Fires
43.6375,-114.56111,8,16,2007,12,12,False,True,False,True,6,48000.0,G,2,Remote Small Fires
33.85088,-108.76862,7,25,2002,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
45.50794,-116.7046,8,12,1988,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
44.13333,-118.41667,8,14,1989,12,12,True,False,False,True,6,106.0,D,1,Remote Small Fires
44.99389,-119.42167,7,1,1987,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
40.13556,-121.51722,9,27,2003,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.61674,-110.9342,7,19,1994,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.81389,-106.7383,7,18,2006,12,12,True,False,True,False,6,0.01,A,0,High-Risk Large Fires
33.93611,-116.86889,9,11,2009,9,9,True,False,True,False,4,0.5,B,0,High-Risk Large Fires
40.00806,-122.18806,7,4,2001,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
41.68306,-121.77194,9,5,2003,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.43836,-110.97068,6,12,1994,12,12,True,False,True,False,1,0.7,B,0,High-Risk Large Fires
38.46667,-109.02528,7,26,2009,12,12,True,False,True,False,7,0.1,A,0,High-Risk Large Fires
33.86674,-111.41899,9,10,1995,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
34.1,-119.0,10,30,2012,10,10,True,False,True,False,3,12.0,C,0,High-Risk Large Fires
34.4117,-111.01069,6,16,1997,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
36.11608,-106.39692,6,11,1996,12,12,False,True,True,False,6,20.0,C,2,High-Risk Large Fires
38.43837,-109.09029,6,14,1994,12,12,False,True,True,False,11,4200.0,F,2,Urban Wildfires
33.83282,-111.29369,5,29,2003,12,12,True,False,True,False,8,2.0,B,0,High-Risk Large Fires
34.22,-116.9075,7,27,2014,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.00229,-107.88419,7,22,2001,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.885,-118.5466,8,22,2013,12,12,True,False,False,True,6,1.0,B,1,Remote Small Fires
36.94611,-120.02806,6,25,2003,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.145,-106.88333,6,2,2016,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
37.23611,-120.42389,8,3,1992,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
33.47164,-111.4744,7,4,1998,12,12,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
33.83005,-109.36894,6,26,1999,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
37.67113,-119.78303,3,28,2013,8,8,True,False,True,False,12,0.3,B,4,Urban Wildfires
34.20178,-112.31499,6,2,1999,12,12,True,False,True,False,6,7.0,B,0,High-Risk Large Fires
43.85727,-85.82861,6,7,2018,9,9,True,False,True,False,3,0.1,A,0,Frequent Small Fires
35.20904,-118.83318,4,7,2013,9,9,True,False,True,False,12,0.5,B,4,Urban Wildfires
33.467,-108.25141,7,1,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.67611,-117.33611,3,25,1993,9,9,True,False,True,False,3,0.5,B,0,High-Risk Large Fires
37.73693,-120.92211,5,21,2014,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
35.97226,-111.95067,9,14,1997,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.83278,-108.54694,6,28,2010,12,12,True,False,False,True,6,0.2,A,1,High-Risk Large Fires
34.85,-118.61667,2,7,2013,9,9,True,False,True,False,3,0.12,A,0,High-Risk Large Fires
33.54194,-116.11306,11,24,2006,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.0551,-117.1753,9,19,2011,9,9,True,False,True,False,12,0.4,B,4,Urban Wildfires
41.63194,-111.4797,8,9,2013,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
31.23333,-92.69111,3,31,2011,12,12,False,True,False,True,0,15.0,C,2,Frequent Small Fires
39.31,-120.57667,10,1,1996,9,9,True,False,True,False,6,0.1,A,0,Remote Small Fires
36.52235,-112.28038,8,25,1991,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.96306,-123.49111,10,15,1999,9,9,True,False,True,False,4,2.0,B,0,High-Risk Large Fires
40.44,-122.245,11,6,1996,9,9,True,False,True,False,3,1.0,B,0,Remote Small Fires
40.26611,-122.26389,7,20,1994,9,9,True,False,True,False,12,0.7,B,4,Urban Wildfires
41.0665,-123.6678,3,8,2003,0,0,True,False,True,False,3,0.5,B,3,Remote Small Fires
33.8636,-110.95109,9,5,2014,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.0333,-103.5166,8,24,1989,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
36.175,-118.24667,7,13,1994,12,12,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
37.67556,-108.68306,7,30,2005,12,12,True,False,False,True,6,3.3,B,1,High-Risk Large Fires
35.9714,-116.2667,10,12,2014,9,9,True,False,True,False,12,17.0,C,4,Urban Wildfires
33.07306,-117.165,6,25,2007,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
37.00542,-120.80939,7,20,2003,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
36.79357,-119.54012,3,31,2013,9,9,True,False,True,False,6,1.0,B,4,High-Risk Large Fires
37.08389,-121.10111,7,29,2010,9,9,True,False,True,False,12,292.0,D,4,Urban Wildfires
45.62194,-117.25889,9,8,2017,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
36.03194,-118.86611,8,16,2008,9,9,True,False,True,False,0,1.0,B,0,High-Risk Large Fires
39.44847,-122.51417,8,28,2013,9,9,True,False,True,False,12,0.6,B,4,Urban Wildfires
45.8756,-108.40481,4,2,2021,9,4,True,False,True,False,8,1.0,B,4,Remote Small Fires
34.0263,-116.57176,9,30,1998,1,1,True,False,True,False,11,2.0,B,3,Urban Wildfires
33.889,-85.536,8,3,2014,12,12,False,True,True,False,0,81.0,C,2,Frequent Small Fires
38.80302,-112.5129,5,24,2021,9,9,True,False,True,False,4,0.4,B,0,High-Risk Large Fires
30.9925,-93.025,2,20,2007,12,12,True,False,False,True,7,8.0,B,1,Frequent Small Fires
39.26793,-121.0852,10,1,2015,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
39.45739,-121.2938,6,20,2015,9,9,True,False,True,False,3,0.1,A,0,Remote Small Fires
35.08667,-83.85361,2,7,2015,10,10,True,False,True,False,0,1.0,B,0,Frequent Small Fires
43.53901,-121.85142,6,8,1992,12,12,True,False,True,False,0,0.5,B,0,Remote Small Fires
47.34984,-121.3512,10,8,1987,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
39.34649,-120.6556,9,5,2022,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
39.475,-121.47389,9,24,2004,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
33.80333,-108.9108,7,8,2009,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.845,-122.74167,7,17,1992,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
40.10681,-105.33215,6,19,1988,12,12,True,False,True,False,7,0.5,B,0,High-Risk Large Fires
38.22412,-119.8217,11,16,2019,12,12,True,False,False,True,1,0.01,A,1,High-Risk Large Fires
42.20713,-121.24573,7,1,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
41.9191,-111.68017,7,24,2007,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
47.97,-91.83833,8,16,1995,12,12,True,False,True,False,11,0.5,B,4,Frequent Small Fires
36.865,-92.0,9,14,1995,12,12,True,False,True,False,0,0.5,B,0,Frequent Small Fires
38.66389,-120.99389,7,25,2003,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
46.39865,-116.8459,8,18,2022,11,0,True,False,False,True,0,0.1,A,1,Remote Small Fires
38.17889,-122.2,7,27,2006,9,9,True,False,True,False,4,25.0,C,0,High-Risk Large Fires
41.88917,-123.39333,8,10,2013,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
43.79167,-110.95,7,28,1987,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.07036,-105.54918,9,14,1996,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
42.40583,-121.12417,7,25,2010,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
39.23694,-121.21806,7,12,2007,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
37.18,-121.72306,5,21,2000,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
37.31,-120.44111,5,10,1995,9,9,True,False,True,False,0,1.0,B,0,High-Risk Large Fires
38.41389,-122.38306,6,30,2000,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.47621,-117.13889,8,17,2005,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
39.08376,-121.08598,7,20,2015,9,9,True,False,True,False,12,0.35,B,4,Urban Wildfires
41.15,-105.3167,6,20,2014,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
48.39815,-116.08881,9,8,2020,12,12,False,True,True,False,8,1276.0,F,2,Remote Small Fires
39.12949,-122.85053,9,10,2015,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
43.79054,-114.14297,7,26,1998,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
44.22083,-121.69527,10,12,2010,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
43.8617,-103.5467,8,13,1995,12,12,True,False,True,False,6,2.0,B,0,Remote Small Fires
41.58556,-121.96111,6,6,2009,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
43.5867,-105.0083,6,11,1988,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
44.7089,-110.51557,7,31,2021,8,8,True,False,True,False,6,0.7,B,4,Remote Small Fires
43.93361,-121.36694,7,9,2013,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
32.75,-87.017,9,2,1995,12,12,True,False,True,False,6,3.0,B,0,Frequent Small Fires
36.03833,-118.73167,7,19,1996,0,0,True,False,True,False,0,1.0,B,3,High-Risk Large Fires
32.91194,-105.473,4,19,2012,12,12,True,False,False,True,3,0.1,A,1,High-Risk Large Fires
40.49334,-110.7717,9,2,1988,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
46.44093,-121.4136,9,6,2019,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
33.55839,-108.95892,7,14,1987,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.11444,-111.5338,4,5,2012,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
36.24611,-120.29194,9,19,1995,9,9,True,False,True,False,12,38.0,C,4,Urban Wildfires
38.43833,-118.77333,5,28,1986,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
45.2896,-111.21941,4,25,2020,9,12,True,False,True,False,3,2.5,B,0,Remote Small Fires
34.39823,-110.85711,4,18,2021,12,12,False,True,False,True,1,0.1,A,2,High-Risk Large Fires
37.28,-120.62306,7,9,1992,9,9,True,False,True,False,3,10.0,C,0,High-Risk Large Fires
34.29728,-118.24291,9,17,2020,12,12,True,False,False,True,0,0.1,A,1,High-Risk Large Fires
33.567,-85.7,3,20,1993,12,12,False,True,True,False,0,6.0,B,2,Frequent Small Fires
46.91139,-121.30833,8,10,2017,12,12,False,True,False,True,6,3853.0,F,2,Remote Small Fires
34.85002,-111.58401,7,20,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.96934,-111.94782,8,5,1992,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.3075,-102.72167,7,17,2005,12,12,False,True,True,False,6,12.0,C,2,High-Risk Large Fires
37.95526,-111.6349,7,8,2002,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
40.30828,-111.08402,8,17,1989,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.28806,-120.43889,5,15,2009,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
33.67694,-117.35389,5,11,1997,3,3,True,False,True,False,4,0.1,A,3,High-Risk Large Fires
35.03335,-111.61731,8,26,1991,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.06611,-121.095,7,31,2002,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
43.24899,-121.00185,8,26,1990,1,1,True,False,True,False,6,0.1,A,3,Remote Small Fires
31.19167,-92.69167,2,12,1986,12,12,True,False,False,True,0,1.0,B,1,Frequent Small Fires
34.24361,-117.25222,5,13,2006,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
